Time	keytime	time-time	keypress	target id	target_lon	target_lat	target_x	target_y	target_z	hmd_rx	hmd_ry	hmd_rz	
210.829	20.62234	206.744	0	1						0.08324003	0.01361522	0.0111857	
210.847	20.64183	206.7635	0	1						0.08279942	0.01368875	0.01127347	
210.870	20.66459	206.7863	0	1						0.08266859	0.01351261	0.01143498	
210.905	20.69938	206.8211	0	1						0.0821699	0.01340952	0.01144828	
210.924	20.71905	206.8407	0	1						0.0819402	0.01320358	0.01148342	
210.943	20.73792	206.8596	0	1						0.08185773	0.01315524	0.01151066	
210.969	20.76348	206.8852	0	1						0.08198132	0.01311217	0.01149464	
210.989	20.78275	206.9044	0	1						0.08188182	0.01304931	0.01155761	
211.007	20.80128	206.923	0	1						0.08200729	0.01303588	0.01157047	
211.024	20.81813	206.9398	0	1						0.08191971	0.01307337	0.01158552	
211.040	20.83482	206.9565	0	1						0.08201385	0.01320092	0.01159275	
211.058	20.85318	206.9749	0	1						0.0819523	0.01316304	0.01152646	
211.082	20.87681	206.9985	0	1						0.08200783	0.01321855	0.01154016	
211.104	20.89841	207.0201	0	1						0.08217159	0.01323859	0.01146863	
211.128	20.92235	207.044	0	1						0.08214694	0.01315528	0.01147043	
211.147	20.94205	207.0637	0	1						0.08226087	0.01304382	0.01141109	
211.164	20.95853	207.0802	0	1						0.082347	0.01284895	0.01134017	
211.182	20.977	207.0987	0	1						0.08239768	0.01276274	0.01132589	
211.205	20.99942	207.1211	0	1						0.08247012	0.01263357	0.01125893	
211.225	21.02014	207.1418	0	1						0.08242476	0.0126029	0.01126165	
211.249	21.04462	207.1663	0	1						0.08239461	0.0125745	0.01131636	
211.270	21.06452	207.1862	0	1						0.08228195	0.01264316	0.01130203	
211.299	21.0937	207.2154	0	1						0.08229934	0.01275282	0.01129559	
211.315	21.11037	207.2321	0	1						0.08233362	0.0128069	0.01121943	
211.332	21.12732	207.249	0	1						0.08223885	0.01287957	0.0111989	
211.349	21.14349	207.2652	0	1						0.08228058	0.01297595	0.01122559	
211.366	21.16073	207.2824	0	1						0.08230814	0.01297031	0.01114267	
211.381	21.17635	207.298	0	1						0.08236194	0.01294813	0.011044	
211.399	21.19337	207.315	0	1						0.08218822	0.01293285	0.01105445	
211.415	21.21006	207.3317	0	1						0.08209528	0.01291275	0.01096038	
211.434	21.22875	207.3504	0	1						0.0821043	0.01286264	0.01090433	
211.473	21.26768	207.3894	0	1						0.08202764	0.01284742	0.01085791	
211.492	21.28645	207.4081	0	1						0.08198051	0.01282214	0.01074055	
211.507	21.30227	207.424	0	1						0.08200075	0.01286638	0.01070641	
211.524	21.31838	207.4401	0	1						0.08201271	0.01296381	0.01064052	
211.541	21.33641	207.4581	0	1						0.08203517	0.01298733	0.01056635	
211.562	21.35733	207.479	0	1						0.08211569	0.01311633	0.0105332	
211.585	21.37963	207.5013	0	1						0.08221101	0.0131437	0.01039198	
211.611	21.40578	207.5275	0	1						0.08224355	0.01320832	0.01036566	
211.627	21.4227	207.5444	0	1						0.08231843	0.013203	0.01030096	
211.647	21.44144	207.5631	0	1						0.08232746	0.01320685	0.01028612	
211.669	21.46416	207.5858	0	1						0.0823235	0.01322128	0.01027303	
211.693	21.48728	207.609	0	1						0.08234677	0.01318015	0.01021846	
211.715	21.50948	207.6312	0	1						0.08234852	0.01316794	0.01024988	
211.734	21.52966	207.6514	0	1						0.08232977	0.01316559	0.01028241	
211.759	21.55386	207.6756	0	1						0.08239335	0.0131157	0.01029981	
211.785	21.57948	207.7012	0	1						0.08219475	0.01314391	0.0101362	
211.801	21.59581	207.7175	0	1						0.08201337	0.01322345	0.01022524	
211.822	21.61665	207.7383	0	1						0.08206633	0.01326835	0.01019608	
211.848	21.64269	207.7644	0	1						0.08186988	0.0133523	0.01015125	
211.869	21.66405	207.7857	0	1						0.08184149	0.01343785	0.0101085	
211.893	21.68795	207.8096	0	1						0.08192168	0.01347389	0.01001114	
211.916	21.71058	207.8323	0	1						0.08184996	0.0135281	0.00991664	
211.936	21.73133	207.853	0	1						0.08194105	0.01346475	0.009772019	
211.956	21.75118	207.8729	0	1						0.08184017	0.01355334	0.009741242	
211.978	21.77285	207.8945	0	1						0.08184414	0.01359222	0.009613061	
212.001	21.79558	207.9173	0	1						0.08181833	0.01357352	0.009594634	
212.024	21.81907	207.9408	0	1						0.08170709	0.01366415	0.009566935	
212.047	21.84227	207.9639	0	1						0.08162776	0.01359454	0.009533928	
212.088	21.88263	208.0043	0	1						0.08148383	0.01371531	0.009611307	
212.104	21.89923	208.0209	0	1						0.0811075	0.01368371	0.009569331	
212.122	21.9173	208.039	0	1						0.08095184	0.01364577	0.009611486	
212.139	21.93355	208.0552	0	1						0.08067477	0.01360207	0.009625212	
212.158	21.95262	208.0743	0	1						0.08050765	0.01356932	0.009620696	
212.182	21.97633	208.098	0	1						0.08039889	0.01359887	0.009672624	
212.204	21.99888	208.1206	0	1						0.08029952	0.0135894	0.009652073	
212.230	22.02497	208.1467	0	1						0.0803216	0.01361485	0.00959426	
212.248	22.04321	208.1649	0	1						0.0803507	0.01359813	0.009564353	
212.269	22.06388	208.1856	0	1						0.08026733	0.01358203	0.009626217	
212.290	22.08509	208.2068	0	1						0.08026608	0.01362935	0.00956435	
212.314	22.10862	208.2303	0	1						0.08014498	0.013609	0.009593281	
212.333	22.12815	208.2498	0	1						0.08008467	0.01368459	0.00967245	
212.352	22.14674	208.2684	0	1						0.08000046	0.01360523	0.009750514	
212.366	22.16121	208.2829	0	1						0.07994352	0.01356258	0.009642107	
212.393	22.18783	208.3095	0	1						0.07984879	0.01363384	0.0097303	
212.411	22.20637	208.328	0	1						0.07959155	0.01360007	0.009903693	
212.427	22.22195	208.3436	0	1						0.07949527	0.0137321	0.01006276	
212.444	22.23887	208.3605	0	1						0.07936621	0.01366399	0.01023266	
212.459	22.25449	208.3762	0	1						0.0792731	0.01361191	0.01033982	
212.478	22.27275	208.3944	0	1						0.07923426	0.01361519	0.01049389	
212.494	22.28839	208.4101	0	1						0.07927925	0.01366044	0.01068525	
212.510	22.30532	208.427	0	1						0.07956657	0.01364938	0.01096415	
212.528	22.32269	208.4444	0	1						0.07955958	0.01371341	0.01108058	
212.554	22.34832	208.47	0	1						0.07964636	0.01379241	0.01116384	
212.569	22.36447	208.4861	0	1						0.07960979	0.01380476	0.0112365	
212.588	22.38328	208.505	0	1						0.07972006	0.01408939	0.01125664	
212.623	22.40419	208.5259	0	1						0.0795529	0.0140302	0.01120903	
212.644	22.40419	208.5573	1	3	120	0	-0.2598076	0	-0.15	-0.005398057	-0.0113641	0.01619664	
212.644	22.43561	208.5573	0	3						0.07950506	0.01420811	0.01111852	
212.663	22.45714	208.5788	0	3						0.07951024	0.01418178	0.01094129	
212.684	22.47854	208.6002	0	3						0.07938113	0.01401309	0.01089505	
212.711	22.50593	208.6276	0	3						0.07938573	0.01378201	0.01079202	
212.734	22.52935	208.651	0	3						0.0794403	0.01329591	0.01075956	
212.758	22.55215	208.6738	0	3						0.07971328	0.01286071	0.01064869	
212.779	22.57389	208.6956	0	3						0.07972553	0.01258537	0.0107442	
212.803	22.59729	208.719	0	3						0.0800119	0.01235024	0.01094957	
212.823	22.61826	208.7399	0	3						0.08009428	0.01241823	0.01105034	
212.847	22.64142	208.7631	0	3						0.0802381	0.01251817	0.01127767	
212.870	22.66446	208.7861	0	3						0.08055159	0.01281596	0.01151508	
212.891	22.68596	208.8076	0	3						0.08072553	0.01293957	0.01153071	
