73.63400589,70.68887393,86.38421355,,,,,,,,,,,,,
79.86723826,61.75555965,89.41066542,,,,,,,,,,,,,
59.93492631,51.48890028,83.4004908,,,,,,,,,,,,,
50.44520958,55.4327345,80.60918592,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
25.37389498,20.35583328,19.80762487,,,,,,,,,,,,,
19.2931177,21.76667685,18.9745836,,,,,,,,,,,,,
27.33832121,27.49081261,36.58057407,,,,,,,,,,,,,
26.55851839,26.40663327,27.88867937,,,,,,,,,,,,,
24.36519892,26.31396996,23.49023007,,,,,,,,,,,,,
30.30382872,22.56609449,32.98034432,,,,,,,,,,,,,
37.75026953,31.6584297,33.03883322,,,,,,,,,,,,,
31.70310413,33.61684456,31.82013576,,,,,,,,,,,,,
42.67325028,39.68596882,47.62566531,,,,,,,,,,,,,
41.08045854,41.4516601,43.1348227,,,,,,,,,,,,,
43.28760275,39.92803213,35.40271676,,,,,,,,,,,,,
48.20165818,38.54413027,46.18650576,,,,,,,,,,,,,
57.46463825,42.32145179,44.68077412,,,,,,,,,,,,,
42.59960771,45.28139025,53.08598044,,,,,,,,,,,,,
56.94763438,59.09694758,62.25766608,,,,,,,,,,,,,
64.99308004,52.55856757,68.93215969,,,,,,,,,,,,,
54.4357112,71.86437685,46.52856712,,,,,,,,,,,,,
55.85589708,49.43478831,68.30641807,,,,,,,,,,,,,
65.84092233,43.72531074,62.36460794,,,,,,,,,,,,,
53.0793261,57.19601175,67.16521516,,,,,,,,,,,,,
61.68379181,73.64214989,75.88993356,,,,,,,,,,,,,
62.1864199,65.10321516,89.38894409,,,,,,,,,,,,,
65.55603189,66.55625617,80.42455235,,,,,,,,,,,,,
59.54732298,55.39241782,76.01345566,,,,,,,,,,,,,
68.37879351,68.72881234,77.21929846,,,,,,,,,,,,,
53.72410114,55.80835493,82.48404471,,,,,,,,,,,,,
67.18086146,70.72927798,92.52224195,,,,,,,,,,,,,
66.71675602,67.94744336,105.1036019,,,,,,,,,,,,,
57.28757705,73.58951061,92.15718051,,,,,,,,,,,,,
65.44821321,58.93147573,86.28669261,,,,,,,,,,,,,
67.0937592,60.9269475,83.83341845,,,,,,,,,,,,,
44.53432895,45.68077121,86.23621882,,,,,,,,,,,,,
73.63400589,70.68887393,86.38421355,,,,,,,,,,,,,
79.86723826,61.75555965,89.41066542,,,,,,,,,,,,,
59.93492631,51.48890028,83.4004908,,,,,,,,,,,,,
50.44520958,55.4327345,80.60918592,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
25.37389498,20.35583328,19.80762487,,,,,,,,,,,,,
19.2931177,21.76667685,18.9745836,,,,,,,,,,,,,
27.33832121,27.49081261,36.58057407,,,,,,,,,,,,,
26.55851839,26.40663327,27.88867937,,,,,,,,,,,,,
24.36519892,26.31396996,23.49023007,,,,,,,,,,,,,
30.30382872,22.56609449,32.98034432,,,,,,,,,,,,,
37.75026953,31.6584297,33.03883322,,,,,,,,,,,,,
31.70310413,33.61684456,31.82013576,,,,,,,,,,,,,
42.67325028,39.68596882,47.62566531,,,,,,,,,,,,,
41.08045854,41.4516601,43.1348227,,,,,,,,,,,,,
43.28760275,39.92803213,35.40271676,,,,,,,,,,,,,
48.20165818,38.54413027,46.18650576,,,,,,,,,,,,,
57.46463825,42.32145179,44.68077412,,,,,,,,,,,,,
42.59960771,45.28139025,53.08598044,,,,,,,,,,,,,
56.94763438,59.09694758,62.25766608,,,,,,,,,,,,,
64.99308004,52.55856757,68.93215969,,,,,,,,,,,,,
54.4357112,71.86437685,46.52856712,,,,,,,,,,,,,
55.85589708,49.43478831,68.30641807,,,,,,,,,,,,,
65.84092233,43.72531074,62.36460794,,,,,,,,,,,,,
53.0793261,57.19601175,67.16521516,,,,,,,,,,,,,
61.68379181,73.64214989,75.88993356,,,,,,,,,,,,,
62.1864199,65.10321516,89.38894409,,,,,,,,,,,,,
65.55603189,66.55625617,80.42455235,,,,,,,,,,,,,
59.54732298,55.39241782,76.01345566,,,,,,,,,,,,,
68.37879351,68.72881234,77.21929846,,,,,,,,,,,,,
53.72410114,55.80835493,82.48404471,,,,,,,,,,,,,
67.18086146,70.72927798,92.52224195,,,,,,,,,,,,,
66.71675602,67.94744336,105.1036019,,,,,,,,,,,,,
57.28757705,73.58951061,92.15718051,,,,,,,,,,,,,
65.44821321,58.93147573,86.28669261,,,,,,,,,,,,,
67.0937592,60.9269475,83.83341845,,,,,,,,,,,,,
44.53432895,45.68077121,86.23621882,,,,,,,,,,,,,
73.63400589,70.68887393,86.38421355,,,,,,,,,,,,,
79.86723826,61.75555965,89.41066542,,,,,,,,,,,,,
59.93492631,51.48890028,83.4004908,,,,,,,,,,,,,
50.44520958,55.4327345,80.60918592,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,
25.37389498,20.35583328,19.80762487,,,,,,,,,,,,,
19.2931177,21.76667685,18.9745836,,,,,,,,,,,,,
27.33832121,27.49081261,36.58057407,,,,,,,,,,,,,
26.55851839,26.40663327,27.88867937,,,,,,,,,,,,,
24.36519892,26.31396996,23.49023007,,,,,,,,,,,,,
30.30382872,22.56609449,32.98034432,,,,,,,,,,,,,
37.75026953,31.6584297,33.03883322,,,,,,,,,,,,,
31.70310413,33.61684456,31.82013576,,,,,,,,,,,,,
42.67325028,39.68596882,47.62566531,,,,,,,,,,,,,
41.08045854,41.4516601,43.1348227,,,,,,,,,,,,,
43.28760275,39.92803213,35.40271676,,,,,,,,,,,,,
48.20165818,38.54413027,46.18650576,,,,,,,,,,,,,
57.46463825,42.32145179,44.68077412,,,,,,,,,,,,,
42.59960771,45.28139025,53.08598044,,,,,,,,,,,,,
56.94763438,59.09694758,62.25766608,,,,,,,,,,,,,
64.99308004,52.55856757,68.93215969,,,,,,,,,,,,,
54.4357112,71.86437685,46.52856712,,,,,,,,,,,,,
55.85589708,49.43478831,68.30641807,,,,,,,,,,,,,
65.84092233,43.72531074,62.36460794,,,,,,,,,,,,,
53.0793261,57.19601175,67.16521516,,,,,,,,,,,,,
61.68379181,73.64214989,75.88993356,,,,,,,,,,,,,
62.1864199,65.10321516,89.38894409,,,,,,,,,,,,,
65.55603189,66.55625617,80.42455235,,,,,,,,,,,,,
59.54732298,55.39241782,76.01345566,,,,,,,,,,,,,
68.37879351,68.72881234,77.21929846,,,,,,,,,,,,,
53.72410114,55.80835493,82.48404471,,,,,,,,,,,,,
67.18086146,70.72927798,92.52224195,,,,,,,,,,,,,
66.71675602,67.94744336,105.1036019,,,,,,,,,,,,,
57.28757705,73.58951061,92.15718051,,,,,,,,,,,,,
65.44821321,58.93147573,86.28669261,,,,,,,,,,,,,
67.0937592,60.9269475,83.83341845,,,,,,,,,,,,,
44.53432895,45.68077121,86.23621882,,,,,,,,,,,,,
73.63400589,70.68887393,86.38421355,,,,,,,,,,,,,
79.86723826,61.75555965,89.41066542,,,,,,,,,,,,,
59.93492631,51.48890028,83.4004908,,,,,,,,,,,,,
50.44520958,55.4327345,80.60918592,,,,,,,,,,,,,
0,0,0,0,0,,,,,,,,,,,
0,0,0,0,1,,,,,,,,,,,
0,0,0,0,2,,,,,,,,,,,
0,0,0,0,3,,,,,,,,,,,
0,0,0,0,4,,,,,,,,,,,
0,0,0,0,5,,,,,,,,,,,
25.37389498,20.35583328,19.80762487,1,0,,25.37389498,20.35583328,19.80762487,,,,,,,
19.2931177,21.76667685,18.9745836,1,1,,19.2931177,21.76667685,18.9745836,,,,,,,
27.33832121,27.49081261,36.58057407,1,2,,27.33832121,27.49081261,36.58057407,,,,,,,
26.55851839,26.40663327,27.88867937,1,3,,26.55851839,26.40663327,27.88867937,,,,,,,
24.36519892,26.31396996,23.49023007,1,4,,24.36519892,26.31396996,23.49023007,,,,,,,
30.30382872,22.56609449,32.98034432,1,5,,30.30382872,22.56609449,32.98034432,,,,,,,
37.75026953,31.6584297,33.03883322,2,0,,,,,,,,,,,
31.70310413,33.61684456,31.82013576,2,1,,,,,,,,,,,
42.67325028,39.68596882,47.62566531,2,2,,,,,,,,,,,
41.08045854,41.4516601,43.1348227,2,3,,,,,,,,,,,
43.28760275,39.92803213,35.40271676,2,4,,,,,,,,,,,
48.20165818,38.54413027,46.18650576,2,5,,,,,,,,,,,
57.46463825,42.32145179,44.68077412,3,0,,,,,,,,,,,
42.59960771,45.28139025,53.08598044,3,1,,,,,,,,,,,
56.94763438,59.09694758,62.25766608,3,2,,,,,,,,,,,
64.99308004,52.55856757,68.93215969,3,3,,,,,,,,,,,
54.4357112,71.86437685,46.52856712,3,4,,,,,,,,,,,
55.85589708,49.43478831,68.30641807,3,5,,,,,,,,,,,
65.84092233,43.72531074,62.36460794,4,0,,,,,,,,,,,
53.0793261,57.19601175,67.16521516,4,1,,,,,,,,,,,
61.68379181,73.64214989,75.88993356,4,2,,,,,,,,,,,
62.1864199,65.10321516,89.38894409,4,3,,,,,,,,,,,
65.55603189,66.55625617,80.42455235,4,4,,,,,,,,,,,
59.54732298,55.39241782,76.01345566,4,5,,,,,,,,,,,
68.37879351,68.72881234,77.21929846,5,0,,,,,,,,,,,
53.72410114,55.80835493,82.48404471,5,1,,,,,,,,,,,
67.18086146,70.72927798,92.52224195,5,2,,,,,,,,,,,
66.71675602,67.94744336,105.1036019,5,3,,,,,,,,,,,
57.28757705,73.58951061,92.15718051,5,4,,,,,,,,,,,
65.44821321,58.93147573,86.28669261,5,5,,,,,,,,,,,
67.0937592,60.9269475,83.83341845,6,0,,,,,,,,,,,
44.53432895,45.68077121,86.23621882,6,1,,,,,,,,,,,
73.63400589,70.68887393,86.38421355,6,2,,,,,,,,,,,
79.86723826,61.75555965,89.41066542,6,3,,,,,,,,,,,
59.93492631,51.48890028,83.4004908,6,4,,,,,,,,,,,
50.44520958,55.4327345,80.60918592,6,5,,,,,,,,,,,
0,0,0,0,0,,,,,,,,,,,
0,0,0,0,1,,,,,,,,,,,
0,0,0,0,2,,,,,,,,,,,
0,0,0,0,3,,,,,,,,,,,
0,0,0,0,4,,,,,,,,,,,
0,0,0,0,5,,test1,,test3,,,,,,,
25.37389498,20.35583328,19.80762487,1,0,,25.37389498,,,,25.37389498,19.2931177,27.33832121,26.55851839,24.36519892,30.30382872
19.2931177,21.76667685,18.9745836,1,1,,19.2931177,,,,20.35583328,21.76667685,27.49081261,26.40663327,26.31396996,22.56609449
27.33832121,27.49081261,36.58057407,1,2,,27.33832121,,,,19.80762487,18.9745836,36.58057407,27.88867937,23.49023007,32.98034432
26.55851839,26.40663327,27.88867937,1,3,,26.55851839,,,,,,,,,
24.36519892,26.31396996,23.49023007,1,4,,24.36519892,,,,,,,,,
30.30382872,22.56609449,32.98034432,1,5,,30.30382872,,,,,,,,,
37.75026953,31.6584297,33.03883322,2,0,,,,,,,,,,,
31.70310413,33.61684456,31.82013576,2,1,,20.35583328,,,,,,,,,
42.67325028,39.68596882,47.62566531,2,2,,21.76667685,,,,,,,,,
41.08045854,41.4516601,43.1348227,2,3,,27.49081261,,,,,,,,,
43.28760275,39.92803213,35.40271676,2,4,,26.40663327,,,,,,,N-Head,A-Head,
48.20165818,38.54413027,46.18650576,2,5,,26.31396996,,,25.37389498,20.35583328,,N-Hand,25.37389498,20.35583328,
57.46463825,42.32145179,44.68077412,3,0,,22.56609449,,,19.2931177,21.76667685,,,19.2931177,21.76667685,
42.59960771,45.28139025,53.08598044,3,1,,,,,27.33832121,27.49081261,,,27.33832121,27.49081261,
56.94763438,59.09694758,62.25766608,3,2,,19.80762487,,,26.55851839,26.40663327,,,26.55851839,26.40663327,
64.99308004,52.55856757,68.93215969,3,3,,18.9745836,,,24.36519892,26.31396996,,,24.36519892,26.31396996,
54.4357112,71.86437685,46.52856712,3,4,,36.58057407,,,30.30382872,22.56609449,,,30.30382872,22.56609449,
55.85589708,49.43478831,68.30641807,3,5,,27.88867937,,,24.82568657,19.80762487,,A-Hand,24.82568657,19.80762487,
65.84092233,43.72531074,62.36460794,4,0,,23.49023007,,,16.50102444,18.9745836,,,16.50102444,18.9745836,
53.0793261,57.19601175,67.16521516,4,1,,32.98034432,,,36.42808267,36.58057407,,,36.42808267,36.58057407,
61.68379181,73.64214989,75.88993356,4,2,,,,,28.04056449,27.88867937,,,28.04056449,27.88867937,
62.1864199,65.10321516,89.38894409,4,3,,,,,21.54145903,23.49023007,,,21.54145903,23.49023007,
65.55603189,66.55625617,80.42455235,4,4,,,,,40.71807856,32.98034432,,,40.71807856,32.98034432,
59.54732298,55.39241782,76.01345566,4,5,,,,,,,,,,,
68.37879351,68.72881234,77.21929846,5,0,,,,,,,,,,,
53.72410114,55.80835493,82.48404471,5,1,,,,,,,,,,,
67.18086146,70.72927798,92.52224195,5,2,,,,,,,,,,,
66.71675602,67.94744336,105.1036019,5,3,,,,,,,,,,,
57.28757705,73.58951061,92.15718051,5,4,,,,,,,,,,,
65.44821321,58.93147573,86.28669261,5,5,,,,,,,,,,,
67.0937592,60.9269475,83.83341845,6,0,,,,,,,,,,,
44.53432895,45.68077121,86.23621882,6,1,,,,,,,,,,,
73.63400589,70.68887393,86.38421355,6,2,,,,,,,,,,,
79.86723826,61.75555965,89.41066542,6,3,,,,,,,,,,,
59.93492631,51.48890028,83.4004908,6,4,,,,,,,,,,,
50.44520958,55.4327345,80.60918592,6,5,,,,,,,,,,,
0,0,0,0,0,,,,,,,,,,,
0,0,0,0,1,,,,,,,,,,,
0,0,0,0,2,,,,,,,,,,,
0,0,0,0,3,,,,,,,,,,,
0,0,0,0,4,,,,,,,,,,,
0,0,0,0,5,,,,,,,,,,,
25.37389498,20.35583328,19.80762487,1,0,,25.37389498,20.35583328,19.80762487,,,,,,,
19.2931177,21.76667685,18.9745836,1,1,,19.2931177,21.76667685,18.9745836,,,,,,,
27.33832121,27.49081261,36.58057407,1,2,,27.33832121,27.49081261,36.58057407,,,,,,,
26.55851839,26.40663327,27.88867937,1,3,,26.55851839,26.40663327,27.88867937,,,,,,,
24.36519892,26.31396996,23.49023007,1,4,,24.36519892,26.31396996,23.49023007,,,,,,,
30.30382872,22.56609449,32.98034432,1,5,,30.30382872,22.56609449,32.98034432,,,,,,,
37.75026953,31.6584297,33.03883322,2,0,,,,,,,,,,,
31.70310413,33.61684456,31.82013576,2,1,,,,,,,,,,,
42.67325028,39.68596882,47.62566531,2,2,,,,,,,,,,,
41.08045854,41.4516601,43.1348227,2,3,,,,,,,,,,,
43.28760275,39.92803213,35.40271676,2,4,,,,,,,,,,,
48.20165818,38.54413027,46.18650576,2,5,,,,,,,,,,,
57.46463825,42.32145179,44.68077412,3,0,,,,,,,,,,,
42.59960771,45.28139025,53.08598044,3,1,,,,,,,,,,,
56.94763438,59.09694758,62.25766608,3,2,,,,,,,,,,,
64.99308004,52.55856757,68.93215969,3,3,,,,,,,,,,,
54.4357112,71.86437685,46.52856712,3,4,,,,,,,,,,,
55.85589708,49.43478831,68.30641807,3,5,,,,,,,,,,,
65.84092233,43.72531074,62.36460794,4,0,,,,,,,,,,,
53.0793261,57.19601175,67.16521516,4,1,,,,,,,,,,,
61.68379181,73.64214989,75.88993356,4,2,,,,,,,,,,,
62.1864199,65.10321516,89.38894409,4,3,,,,,,,,,,,
65.55603189,66.55625617,80.42455235,4,4,,,,,,,,,,,
59.54732298,55.39241782,76.01345566,4,5,,,,,,,,,,,
68.37879351,68.72881234,77.21929846,5,0,,,,,,,,,,,
53.72410114,55.80835493,82.48404471,5,1,,,,,,,,,,,
67.18086146,70.72927798,92.52224195,5,2,,,,,,,,,,,
66.71675602,67.94744336,105.1036019,5,3,,,,,,,,,,,
57.28757705,73.58951061,92.15718051,5,4,,,,,,,,,,,
65.44821321,58.93147573,86.28669261,5,5,,,,,,,,,,,
67.0937592,60.9269475,83.83341845,6,0,,,,,,,,,,,
44.53432895,45.68077121,86.23621882,6,1,,,,,,,,,,,
73.63400589,70.68887393,86.38421355,6,2,,,,,,,,,,,
79.86723826,61.75555965,89.41066542,6,3,,,,,,,,,,,
59.93492631,51.48890028,83.4004908,6,4,,,,,,,,,,,
50.44520958,55.4327345,80.60918592,6,5,,,,,,,,,,,0,0,0,0,0
0,0,0,0,1
0,0,0,0,2
0,0,0,0,3
0,0,0,0,4
0,0,0,0,5
25.373894982625053,20.35583328469539,19.80762487155321,1,0
19.293117696808313,21.76667685393015,18.97458359825625,1,1
27.338321209685773,27.490812609531975,36.580574070653505,1,2
26.558518385137457,26.406633271937366,27.888679373030158,1,3
24.36519892042521,26.313969956940525,23.490230069301642,1,4
30.30382872325038,22.566094488101413,32.98034432246165,1,5
37.75026953381648,31.658429696230733,33.038833219942035,2,0
31.70310413488746,33.61684456318029,31.82013576353349,2,1
42.67325028243028,39.68596881664659,47.625665311726905,2,2
41.080458544007456,41.451660099234154,43.13482269841097,2,3
43.28760274687253,39.92803212938422,35.402716758164004,2,4
48.201658175399096,38.54413026801654,46.186505761116166,2,5
57.464638252206896,42.32145178645769,44.680774117906445,3,0
42.59960770500876,45.28139024812818,53.08598043628492,3,1
56.947634380455796,59.09694757530471,62.257666084589594,3,2
64.99308003760693,52.55856756970016,68.93215969049099,3,3
54.435711195777756,71.86437685465873,46.528567121047516,3,4
55.85589708465362,49.43478830618182,68.30641807118971,3,5
65.84092232987386,43.72531073663174,62.36460794197408,4,0
53.07932610049157,57.19601174744582,67.16521515802837,4,1
61.68379181060725,73.6421498911271,75.88993355862331,4,2
62.18641989767311,65.10321515940018,89.3889440857174,4,3
65.55603188909606,66.55625617268136,80.42455235197153,4,4
59.547322976639336,55.392417817516225,76.01345565869968,4,5
68.37879351107526,68.72881233614712,77.21929845989081,5,0
53.72410113583551,55.80835492938179,82.48404471134393,5,1
67.18086146283731,70.72927797990562,92.52224195164801,5,2
66.71675601903259,67.94744336242782,105.10360189096811,5,3
57.28757705004965,73.58951061019634,92.15718050884945,5,4
65.4482132075198,58.93147573237213,86.2866926104197,5,5
67.09375919935614,60.926947498923745,83.83341844711022,6,0
44.53432895162946,45.68077120854981,86.23621881961897,6,1
73.63400589099416,70.68887392585282,86.38421355022649,6,2
79.86723825853205,61.75555964735148,89.41066541809822,6,3
59.93492630553853,51.48890027678467,83.40049080305054,6,4
50.44520958159181,55.432734501943294,80.6091859234427,6,5
0,0,0,0,0
0,0,0,0,1
0,0,0,0,2
0,0,0,0,3
0,0,0,0,4
0,0,0,0,5
25.373894982625053,20.35583328469539,19.80762487155321,1,0
19.293117696808313,21.76667685393015,18.97458359825625,1,1
27.338321209685773,27.490812609531975,36.580574070653505,1,2
26.558518385137457,26.406633271937366,27.888679373030158,1,3
24.36519892042521,26.313969956940525,23.490230069301642,1,4
30.30382872325038,22.566094488101413,32.98034432246165,1,5
37.75026953381648,31.658429696230733,33.038833219942035,2,0
31.70310413488746,33.61684456318029,31.82013576353349,2,1
42.67325028243028,39.68596881664659,47.625665311726905,2,2
41.080458544007456,41.451660099234154,43.13482269841097,2,3
43.28760274687253,39.92803212938422,35.402716758164004,2,4
48.201658175399096,38.54413026801654,46.186505761116166,2,5
57.464638252206896,42.32145178645769,44.680774117906445,3,0
42.59960770500876,45.28139024812818,53.08598043628492,3,1
56.947634380455796,59.09694757530471,62.257666084589594,3,2
64.99308003760693,52.55856756970016,68.93215969049099,3,3
54.435711195777756,71.86437685465873,46.528567121047516,3,4
55.85589708465362,49.43478830618182,68.30641807118971,3,5
65.84092232987386,43.72531073663174,62.36460794197408,4,0
53.07932610049157,57.19601174744582,67.16521515802837,4,1
61.68379181060725,73.6421498911271,75.88993355862331,4,2
62.18641989767311,65.10321515940018,89.3889440857174,4,3
65.55603188909606,66.55625617268136,80.42455235197153,4,4
59.547322976639336,55.392417817516225,76.01345565869968,4,5
68.37879351107526,68.72881233614712,77.21929845989081,5,0
53.72410113583551,55.80835492938179,82.48404471134393,5,1
67.18086146283731,70.72927797990562,92.52224195164801,5,2
66.71675601903259,67.94744336242782,105.10360189096811,5,3
57.28757705004965,73.58951061019634,92.15718050884945,5,4
65.4482132075198,58.93147573237213,86.2866926104197,5,5
67.09375919935614,60.926947498923745,83.83341844711022,6,0
44.53432895162946,45.68077120854981,86.23621881961897,6,1
73.63400589099416,70.68887392585282,86.38421355022649,6,2
79.86723825853205,61.75555964735148,89.41066541809822,6,3
59.93492630553853,51.48890027678467,83.40049080305054,6,4
50.44520958159181,55.432734501943294,80.6091859234427,6,5
0,0,0,0,0
0,0,0,0,1
0,0,0,0,2
0,0,0,0,3
0,0,0,0,4
0,0,0,0,5
25.373894982625053,20.35583328469539,19.80762487155321,1,0
19.293117696808313,21.76667685393015,18.97458359825625,1,1
27.338321209685773,27.490812609531975,36.580574070653505,1,2
26.558518385137457,26.406633271937366,27.888679373030158,1,3
24.36519892042521,26.313969956940525,23.490230069301642,1,4
30.30382872325038,22.566094488101413,32.98034432246165,1,5
37.75026953381648,31.658429696230733,33.038833219942035,2,0
31.70310413488746,33.61684456318029,31.82013576353349,2,1
42.67325028243028,39.68596881664659,47.625665311726905,2,2
41.080458544007456,41.451660099234154,43.13482269841097,2,3
43.28760274687253,39.92803212938422,35.402716758164004,2,4
48.201658175399096,38.54413026801654,46.186505761116166,2,5
57.464638252206896,42.32145178645769,44.680774117906445,3,0
42.59960770500876,45.28139024812818,53.08598043628492,3,1
56.947634380455796,59.09694757530471,62.257666084589594,3,2
64.99308003760693,52.55856756970016,68.93215969049099,3,3
54.435711195777756,71.86437685465873,46.528567121047516,3,4
55.85589708465362,49.43478830618182,68.30641807118971,3,5
65.84092232987386,43.72531073663174,62.36460794197408,4,0
53.07932610049157,57.19601174744582,67.16521515802837,4,1
61.68379181060725,73.6421498911271,75.88993355862331,4,2
62.18641989767311,65.10321515940018,89.3889440857174,4,3
65.55603188909606,66.55625617268136,80.42455235197153,4,4
59.547322976639336,55.392417817516225,76.01345565869968,4,5
68.37879351107526,68.72881233614712,77.21929845989081,5,0
53.72410113583551,55.80835492938179,82.48404471134393,5,1
67.18086146283731,70.72927797990562,92.52224195164801,5,2
66.71675601903259,67.94744336242782,105.10360189096811,5,3
57.28757705004965,73.58951061019634,92.15718050884945,5,4
65.4482132075198,58.93147573237213,86.2866926104197,5,5
67.09375919935614,60.926947498923745,83.83341844711022,6,0
44.53432895162946,45.68077120854981,86.23621881961897,6,1
73.63400589099416,70.68887392585282,86.38421355022649,6,2
79.86723825853205,61.75555964735148,89.41066541809822,6,3
59.93492630553853,51.48890027678467,83.40049080305054,6,4
50.44520958159181,55.432734501943294,80.6091859234427,6,5
0,0,0,0,0
0,0,0,0,1
0,0,0,0,2
0,0,0,0,3
0,0,0,0,4
0,0,0,0,5
25.373894982625053,20.35583328469539,19.80762487155321,1,0
19.293117696808313,21.76667685393015,18.97458359825625,1,1
27.338321209685773,27.490812609531975,36.580574070653505,1,2
26.558518385137457,26.406633271937366,27.888679373030158,1,3
24.36519892042521,26.313969956940525,23.490230069301642,1,4
30.30382872325038,22.566094488101413,32.98034432246165,1,5
37.75026953381648,31.658429696230733,33.038833219942035,2,0
31.70310413488746,33.61684456318029,31.82013576353349,2,1
42.67325028243028,39.68596881664659,47.625665311726905,2,2
41.080458544007456,41.451660099234154,43.13482269841097,2,3
43.28760274687253,39.92803212938422,35.402716758164004,2,4
48.201658175399096,38.54413026801654,46.186505761116166,2,5
57.464638252206896,42.32145178645769,44.680774117906445,3,0
42.59960770500876,45.28139024812818,53.08598043628492,3,1
56.947634380455796,59.09694757530471,62.257666084589594,3,2
64.99308003760693,52.55856756970016,68.93215969049099,3,3
54.435711195777756,71.86437685465873,46.528567121047516,3,4
55.85589708465362,49.43478830618182,68.30641807118971,3,5
65.84092232987386,43.72531073663174,62.36460794197408,4,0
53.07932610049157,57.19601174744582,67.16521515802837,4,1
61.68379181060725,73.6421498911271,75.88993355862331,4,2
62.18641989767311,65.10321515940018,89.3889440857174,4,3
65.55603188909606,66.55625617268136,80.42455235197153,4,4
59.547322976639336,55.392417817516225,76.01345565869968,4,5
68.37879351107526,68.72881233614712,77.21929845989081,5,0
53.72410113583551,55.80835492938179,82.48404471134393,5,1
67.18086146283731,70.72927797990562,92.52224195164801,5,2
66.71675601903259,67.94744336242782,105.10360189096811,5,3
57.28757705004965,73.58951061019634,92.15718050884945,5,4
65.4482132075198,58.93147573237213,86.2866926104197,5,5
67.09375919935614,60.926947498923745,83.83341844711022,6,0
44.53432895162946,45.68077120854981,86.23621881961897,6,1
73.63400589099416,70.68887392585282,86.38421355022649,6,2
79.86723825853205,61.75555964735148,89.41066541809822,6,3
59.93492630553853,51.48890027678467,83.40049080305054,6,4
50.44520958159181,55.432734501943294,80.6091859234427,6,5
0,0,0,0,0
0,0,0,0,1
0,0,0,0,2
0,0,0,0,3
0,0,0,0,4
0,0,0,0,5
25.373894982625053,20.35583328469539,19.80762487155321,1,0
19.293117696808313,21.76667685393015,18.97458359825625,1,1
27.338321209685773,27.490812609531975,36.580574070653505,1,2
26.558518385137457,26.406633271937366,27.888679373030158,1,3
24.36519892042521,26.313969956940525,23.490230069301642,1,4
30.30382872325038,22.566094488101413,32.98034432246165,1,5
